"","uniform.title","count"
"2935","Der Prozessrk",2
"2936","Der PsionenStrahler",1
"2937","Der PsiSchlag",1
"2938","Der Punkt auf der Landkarte",1
"2939","Der Puppengräber",4
"2940","Der Puppenkönig",1
"2941","Der Puppenkönig und ich",1
"2942","Der Puppensammlernd",1
"2943","Der Puppenspieler Iwrith",1
"2944","Der Rabbi über den der Himmel lachte",1
"2945","Der Rabbi von Bacharach",1
"2946","Der Rabbi von Bacherach",3
"2947","Der RamsesCode",1
"2948","Der Rath Horn",1
"2949","Der Ratsherr von Olmütz",1
"2950","Der Rattenfänger",1
"2951","Der Rattenfänger von Hameln",1
"2952","Der Raub der Sabinerinnen",1
"2953","Der Raub Straßburgs",1
"2954","Der Räuber",12
"2955","Der Räubern",1
"2956","Der Rebell und Spielmann Gottes",1
"2957","Der Rechenmeisternd",1
"2958","Der redliche Mann am Hofe",1
"2959","Der Regler",3
"2960","Der Reigen",2
"2961","Der reizende Reigen nach dem Reigen des reizenden Herrn Arthur Schnitzler",2
"2962","Der Richter und sein Henker",14
"2963","Der Richter und sein Henker neugriech",1
"2964","Der Richter und sein Henkern",2
"2965","Der Richter und sein Henkerrk",1
"2966","Der Richter und sein Henkerröisch",1
"2967","Der Riese im Baum",2
"2968","Der Ring",1
"2969","Der Ring der Nibelungen",2
"2970","Der Ring des Frangipani",1
"2971","Der Ring des Salomo",1
"2972","Der Ritt über den Bodensee",1
"2973","Der Rivale",1
"2974","Der Roman einer Kaiserin",1
"2975","Der Rosarote Himmel",1
"2976","Der Rosenkavalier",2
"2977","Der Rote",1
"2978","Der rote Mond von Kaikoura",1
"2979","Der rote Vogel",1
"2980","Der Ruf der Kalahari",1
"2981","Der Ruf des Kiwis",9
"2982","Der Ruf des Kiwisn",1
"2983","Der Ruf des Kiwisnd",1
"2984","Der Ruf des Lebens",1
"2985","Der Ruf des Muschelhorns",2
"2986","Der Ruinenbaumeister",3
"2987","Der Rumpfnd",1
"2988","Der Rumpfrk",1
"2989","Der Runenberg",1
"2990","Der Russe ist einer der Birken liebt",6
"2991","Der Russe ist einer der Birken liebtn",1
"2992","Der Russe ist einer der Birken liebtnd",1
"2993","Der Salamander",1
"2994","Der Samenbankraub",1
"2995","Der Sammler",1
"2996","Der Sandmann",4
"2997","Der Sandmannn",1
"2998","Der Sandmannnd",1
"2999","Der Sandmannrk",1
"3000","Der Sarg",3
"3001","Der Sargnd",1
"3002","Der Schachautomat",16
"3003","Der Schachautomat neugriech",1
"3004","Der Schachautomatn",1
"3005","Der Schachautomatnd",2
"3006","Der Schachautomatrk",1
"3007","Der Schatten des Galiläers",5
"3008","Der Schatten des Galiläersn",1
"3009","Der Schatten des Galiläersnd",1
"3010","Der Schatten des Kaisers",1
"3011","Der Schatten des Körpers des Kutschers",1
"3012","Der Schatten des Verrats",1
"3013","Der Schatten von Thot",4
"3014","Der Schatten von Thotn",1
"3015","Der Schattenesser",1
"3016","Der Schattennd",1
"3017","Der Schatz der Sierra Madre",3
"3018","Der Schatz im Mondsee",1
"3019","Der Schatz im Silbersee",8
"3020","Der Schatz im Silberseen",1
"3021","Der Schatzn",1
"3022","Der Schatzrk",1
"3023","Der Scheingemahl",1
"3024","Der Scheinpatient",1
"3025","Der Schiffbrüchige aus der Transzendenz",1
"3026","Der Schimmelreiter",4
"3027","Der Schimmelreiternd",1
"3028","Der Schlaf der Gerechten",1
"3029","Der Schlaf des Trommlers",1
"3030","Der Schläfer der Zeiten",1
"3031","Der Schlangenbaum",2
"3032","Der Schlangenbaum Iwrith",1
"3033","Der Schlangenbaum neugriech",1
"3034","Der Schnee",1
"3035","Der Schnee das Feuer die Schuld und der Tod",1
"3036","Der Schneegänger",1
"3037","Der Schneemann",4
"3038","Der schnellste Weg ins Krankenhaus",1
"3039","Der schnurgerade Kanal",1
"3040","Der Schock",3
"3041","Der schöne Ort",2
"3042","Der Schöpfer",1
"3043","Der Schrecken verliert sich vor Ort",5
"3044","Der Schrecksenmeister",8
"3045","Der Schut",2
"3046","Der Schwan",1
"3047","Der Schwan in Stücken",1
"3048","Der Schwan ltZusammenstellung",1
"3049","Der Schwarm",19
"3050","Der Schwarm neugriech",1
"3051","Der Schwarmn",2
"3052","Der Schwarmnd",1
"3053","Der Schwarmrk",1
"3054","Der Schwarze Adler",1
"3055","Der schwarze Esel",1
"3056","Der schwarze Hengst Bento",1
"3057","Der schwarze Herr Bahssetup",1
"3058","Der schwarze Kelch",2
"3059","Der schwarze Mandarin",3
"3060","Der schwarze Mustang",6
"3061","Der schwarze Obelisk",16
"3062","Der schwarze Papst",1
"3063","Der schwarze Planet",1
"3064","Der schwarze Spiegel",1
"3065","Der schwarze Vorhang",1
"3066","Der schwedische Reiter",4
"3067","Der schwedische Reitern",1
"3068","Der schweizerische Robinsonn",1
"3069","Der Schwierige",1
"3070","Der Schwimmer",8
"3071","Der Schwimmer neugriech",1
"3072","Der Schwimmern",1
"3073","Der Schwimmernd",1
"3074","Der Schwur der Orks",4
"3075","Der Schwur des MaoriMädchens",1
"3076","Der Sechste Sinn",1
"3077","Der sechste Sinnnd",1
"3078","Der See",2
"3079","Der See neugriech",1
"3080","Der Seelen Erwachen",3
"3081","Der Seelen Erwachenn",1
"3082","Der Seelenbrecher",9
"3083","Der Seelenbrechern",1
"3084","Der Seelenbrechernd",1
"3085","Der Seelensucher",1
"3086","Der seltsame Springinsfeld",1
"3087","Der SiebenDMann",1
"3088","Der siebente Brunnen",4
"3089","Der Sieger nimmt alles",1
"3090","Der silberne Falke",1
"3091","Der silberne Sinn",1
"3092","Der Singende Wolf",1
"3093","Der Snob Iwrith",1
"3094","Der Sohn",2
"3095","Der Sohn der Göttin",1
"3096","Der Sohn des Bärenjägers",5
"3097","Der Sohn des Gaucho",1
"3098","Der Sohn des Muschelhändlers",1
"3099","Der Sohn des Schiffers",1
"3100","Der Sohn des verlorenen Sohnes",1
"3101","Der Soldat Tanaka",1
"3102","Der Soldat und die Frau",1
"3103","Der Sommer des Kometenn",1
"3104","Der Sonnenzünder",1
"3105","Der Sonntag an dem ich Weltmeister wurde",3
"3106","Der Sonntag an dem ich Weltmeister wurden",1
"3107","Der Sonntag an dem ich Weltmeister wurdend",1
"3108","Der Spaziergang",9
"3109","Der Spaziergang von Rom nach Syrakusn",1
"3110","Der Spaziergang von Rostock nach Syrakus",2
"3111","Der Spiegel der Kaiserin",1
"3112","Der Spiegel des großen Kaisers",1
"3113","Der Spiegel im Spiegel",5
"3114","Der Spiegelkastenn",1
"3115","Der Spiegelmacher",7
"3116","Der Spiegelmacher neugriech",1
"3117","Der Spiegelmacherrk",1
"3118","Der Spieler der inneren Stunde",1
"3119","Der Spieler und die Fremden",1
"3120","Der SpinnenKrieg",1
"3121","Der Spion von Fort Oswego",1
"3122","Der Spitzel",1
"3123","Der Sprung in der Schüssel",1
"3124","Der Stachel",1
"3125","Der Stadtparknd",1
"3126","Der Stechlin",1
"3127","Der Stechlinnd",1
"3128","Der Stein",1
"3129","Der steinerne Bote",1
"3130","Der Stellvertreter",2
"3131","Der Steppenwolf",37
"3132","Der Steppenwolf neugriech",1
"3133","Der Steppenwolfn",2
"3134","Der Steppenwolfnd",1
"3135","Der Steppenwolfrk",1
"3136","Der Stern der Theophanu",1
"3137","Der Sternenfindling",1
"3138","Der Sternenmantel",1
"3139","Der Stiefel und sein Socken",2
"3140","Der Stiefel und sein Sockenrk",1
"3141","Der Stift und das Papier",1
"3142","Der stille Herr Genardy",4
"3143","Der stille Herr Genardy ",1
"3144","Der stille Herr Genardyn",1
"3145","Der stille Herr Genardyrk",1
"3146","Der stille Ozean",2
"3147","Der stille See",1
"3148","Der stille Todnd",1
"3149","Der Stimmenimitator",7
"3150","Der Stimmenimitator neugriech",1
"3151","Der Stimmenimitatorrk",1
"3152","Der Stoff aus dem die Träume sind",1
"3153","Der Streit um den Sergeanten Grischa",2
"3154","Der Streit um den Sergeanten Grischand",1
"3155","Der Struwwelpeter",1
"3156","Der Stumme",1
"3157","Der stumme Prophet",1
"3158","Der stumme Prophet Iwrith",1
"3159","Der stumme Prophet neugriech",1
"3160","Der stumme Tod",13
"3161","Der stumme Todn",1
"3162","Der Sturz",2
"3163","Der Sturz des Antichrist",1
"3164","Der Sturz neugriech",1
"3165","Der Sünde Lohn",1
"3166","Der Sünde Sold",1
"3167","Der Sünde Soldnd",1
"3168","Der Sünde Soldrk",1
"3169","Der Supermutant",1
"3170","Der Tag als meine Frau einen Mann fand",1
"3171","Der Tag an dem die Götter starben",2
"3172","Der Tag an dem ich feststellte dass Fische nicht klettern können",1
"3173","Der Tag an dem ich fliegen lernte",1
"3174","Der Tag an dem ich meinen toten Mann traf",1
"3175","Der Tag an dem mein Großvater ein Held war",1
"3176","Der Tag da alles anders wurde neugriech",1
"3177","Der Tag ist in die Nacht verliebt",1
"3178","Der Tag von Santa Inés",1
"3179","Der Tag wird kommen",4
"3180","Der Tangospieler",6
"3181","Der Tangospielern",1
"3182","Der Tanz des Maori",1
"3183","Der Tee der drei alten Damen",3
"3184","Der Tee der drei alten Damenn",1
"3185","Der Teppich des Lebens und die Lieder von Traum und Todnd",1
"3186","Der Terraner",1
"3187","Der teuerste Mann der Welt",1
"3188","Der Teufel von Mailand",4
"3189","Der Teufel von Mailandengl",1
"3190","Der Teufel von Mailandn",1
"3191","Der Teufel von Mailandnd",1
"3192","Der Theatermacher",3
"3193","Der Thronfolger",2
"3194","Der Tiger auf deiner Schulter",2
"3195","Der Tod des Empedokles",1
"3196","Der Tod des Kleinbürgers",4
"3197","Der Tod des Regenpfeifers",1
"3198","Der Tod des Sokrates",1
"3199","Der Tod des Vergil",9
"3200","Der Tod des Vergil neugriech",1
"3201","Der Tod des Vergiln",2
"3202","Der Tod des Vergilrk",1
"3203","Der Tod des Virgil",1
"3204","Der Tod des Widersachers",10
"3205","Der Tod des Widersachers Iwrith",1
"3206","Der Tod des Widersachersn",1
"3207","Der Tod des Widersachersnd",1
"3208","Der Tod Georgs",1
"3209","Der Tod in Rom",4
"3210","Der Tod in Venedig",27
"3211","Der Tod in Venedig galic",1
"3212","Der Tod in Venedig neugriech",1
"3213","Der Tod in Venedig und andere Erzählungen",1
"3214","Der Tod in Venedig und andere Erzählungennd",1
"3215","Der Tod in Venedign",2
"3216","Der Tod in Venedignd",2
"3217","Der Tod in Venedigrk",2
"3218","Der Tod kommt ohne Trommel",1
"3219","Der Tod meines Bruders Abel",1
"3220","Der Tod und das Mädchen I  V",4
"3221","Der Tod und das Mädchen I  Vnd",1
"3222","Der Tod und das Püppchen",1
"3223","Der Tod und ich wir zwei",1
"3224","Der Tod und sein Lehrling",1
"3225","Der Tod von Reval",2
"3226","Der Tod wirft lange Schatten",2
"3227","Der Tod wirft lange Schattennd",1
"3228","Der Todesdorn und andere seltsame Erlebnisse aus Peru und Panama",1
"3229","Der tolle Hassberg",1
"3230","Der tollste Tag",1
"3231","Der Tote in der MingVase",1
"3232","Der Tote von Belintasch",1
"3233","Der Trafikant",3
"3234","Der Trakt",3
"3235","Der Traum der Hebamme",1
"3236","Der Traum des Apothekers von Locarnork",1
"3237","Der Traum Philipps des Zweiten",1
"3238","Der Traum und der Tod Iwrith",1
"3239","Der Traum vom Paradies",1
"3240","Der Trick",1
"3241","Der Trinker",8
"3242","Der Trinker Iwrith",1
"3243","Der Trinker neugriech",1
"3244","Der Trinkernd",1
"3245","Der Triumph der Empfindsamkeit",1
"3246","Der Triumph der Visconti",1
"3247","Der Triumph der Zwerge",4
"3248","Der Trojaner",1
"3249","Der Trojanische Kriegrk",1
"3250","Der Troubadour",1
"3251","Der TrubschachenKomplexn",1
"3252","Der Trümmermörder",3
"3253","Der Tunnel",2
"3254","Der Turm",7
"3255","Der Turm der Beständigkeitnd",1
"3256","Der Turm der Welt",1
"3257","Der Turmhahn und andere Liebesgeschichten",1
"3258","Der Turmn",1
"3259","Der Turmnd",1
"3260","Der Umbruch oder Hanna und die Freiheit",1
"3261","Der Unbestechliche",2
"3262","Der unerbittliche Gegner",1
"3263","Der unheimliche Mann Gottes",1
"3264","Der Unsterbliche",1
"3265","Der unsterbliche Prinz",1
"3266","Der Untergang der Titanic",4
"3267","Der Untergang der Titanicrk",1
"3268","Der Untergang des Egoisten Johann Fatzer",4
"3269","Der Untergeher",23
"3270","Der Untergeher Iwrith",1
"3271","Der Untergeher neugriech",1
"3272","Der Untergehern",1
"3273","Der Untergeherrk",1
"3274","Der Untersuchungsrichter neugriech",1
"3275","Der Untertan",7
"3276","Der Untertanrk",1
"3277","Der unwürdige Liebhaber",1
"3278","Der Utopek",1
"3279","Der Vampirismus",1
"3280","Der Vater",1
"3281","Der Vater eines Mörders",5
"3282","Der Vater eines Mörders galic",1
"3283","Der verbotene Fluss",3
"3284","Der Verbrecher aus verlorener Ehre",1
"3285","Der Verdacht",7
"3286","Der Verdacht Iwrith",1
"3287","Der Verdrüßliche",1
"3288","Der Verehrer",5
"3289","Der Verehrern",1
"3290","Der Verführer",1
"3291","Der vergessene Papst",1
"3292","Der verhängnisvolle Brief",1
"3293","Der verkaufte Schattenn",1
"3294","Der verkaufte Tod",4
"3295","Der verkaufte Todnd",1
"3296","Der verlassene Tempeln",1
"3297","Der Verlorene",16
"3298","Der Verlorene Iwrith",1
"3299","Der Verlorene neugriech",1
"3300","Der verlorene Ring",2
"3301","Der verlorene Sohn",1
"3302","Der verlorene Ton",1
"3303","Der verlorene Weg",1
"3304","Der Verlorenen",1
"3305","Der Verlorenend",2
"3306","Der Verlorenerk",1
"3307","Der Verlust",1
"3308","Der Verlustnd",1
"3309","Der verschlossene Garten",1
"3310","Der Verschollene",23
"3311","Der Verschollene Iwrith",1
"3312","Der Verschollenen",1
"3313","Der Verschollenend",1
"3314","Der Versucher",1
"3315","Der veruntreute Himmel",4
"3316","Der verurteilte Kläger",1
"3317","Der verwandelte Katernd",1
"3318","Der verzauberte Aquamarin",1
"3319","Der Vierte Kranz",1
"3320","Der vierte Mörder",1
"3321","Der vierte Platz",1
"3322","Der Vogel auf dem Tisch",1
"3323","Der Vogel ist ein Rabe",5
"3324","Der Vogel ist ein Raben",1
"3325","Der Vogelkopp",1
"3326","Der Vorleser",41
"3327","Der Vorleser Iwrith",1
"3328","Der Vorleser neugriech",1
"3329","Der Vorlesern",2
"3330","Der Vorlesernd",3
"3331","Der Vorleserrk",1
"3332","Der Vulkan",4
"3333","Der Wahn und die Träume in W Jensens Gradiva",2
"3334","Der Wald ist Schweigen",1
"3335","Der Wald ist Schweigenn",1
"3336","Der Wald ist Schweigennd",1
"3337","Der Waldbruder",1
"3338","Der Waldläufer",1
"3339","Der Waldsteig",2
"3340","Der Walzer der gefallenen Engel",1
"3341","Der Wanderchirurg",3
"3342","Der Wanderer",1
"3343","Der Wanderer zwischen beiden Welten",2
"3344","Der Waschküchenschlüssel",1
"3345","Der Waschküchenschlüssel oder was  wenn Gott Schweizer wäre",2
"3346","Der Weg der DolanBrüder",1
"3347","Der Weg der Wünsche",1
"3348","Der Weg durch den Februar",1
"3349","Der Weg durch die Wand",1
"3350","Der Weg ins Freie",6
"3351","Der Weg ins Unheil",1
"3352","Der Weg nach Eden",1
"3353","Der Weg nach Surabaya",1
"3354","Der Weg zum Lebensglück",1
"3355","Der Weg zum Ödensee",1
"3356","Der Weg zurück",10
"3357","Der weibliche Name des Widerstands",1
"3358","Der Weibsteufel neugriech",1
"3359","Der Weihnachtshund",1
"3360","Der Weihnachtstango",1
"3361","Der Weihrauchhändler",1
"3362","Der Wein des KGB neugriech",1
"3363","Der weiße Berg",1
"3364","Der weiße Chauffeurnd",1
"3365","Der weisse Dominikaner",1
"3366","Der weiße Dominikaner",4
"3367","Der weiße Stern",2
"3368","Der Welt den Rücken",2
"3369","Der Welt den Rückenrk",1
"3370","Der Weltensammler",14
"3371","Der Weltensammlernd",2
"3372","Der Weltverbesserer",3
"3373","Der Weltverbesserer neugriech",1
"3374","Der Weltverbessererrk",1
"3375","Der Wendepunkt",1
"3376","Der Wettermacher",3
"3377","Der Wettermachernd",1
"3378","Der Widersacher",1
"3379","Der Wille zur Krankheit",1
"3380","Der Wind bringt den Tod",1
"3381","Der Wind und die Wahrheit",1
"3382","Der Wind weht von der Oder",1
"3383","Der Winter der ein Sommer war",1
"3384","Der Witwentrösternd",1
"3385","Der Wolfsjäger",1
"3386","Der Wolkentrinkernd",1
"3387","Der Wunderheiler der Kaiserin Maria Theresia",1
"3388","Der Wunschbaum",2
"3389","Der Wunschkäfer",1
"3390","Der Wüstendoktor",3
"3391","Der Wüstendoktornd",1
"3392","Der Zahlenprophet",1
"3393","Der Zar von Brooklyn",1
"3394","Der Zauberbaum",1
"3395","Der Zauberbaumnd",1
"3396","Der Zauberberg",18
"3397","Der Zauberbergn",1
"3398","Der Zauberbergnd",2
"3399","Der Zauberlehrling oder die Teufelsjäger",1
"3400","Der Zauberring",1
"3401","Der Zeiter",2
"3402","Der Zeitlose",1
"3403","Der Zensor",1
"3404","Der zerbrochene Kelch",1
"3405","Der zerbrochene Krug",4
"3406","Der zerbrochene Krugn",1
"3407","Der Zimmerspringbrunnen",3
"3408","Der Zirkel",1
"3409","Der Zitronengarten",1
"3410","Der Zorn der Trolle",1
"3411","Der Zug war pünktlich",4
"3412","Der Zug war pünktlich Iwrith",1
"3413","Der Zug war pünktlichrk",1
"3414","Der Zweikampf",2
"3415","Der ZweiRevolverMarshal",1
"3416","Der zweite Frühling der Mimi Tulipan",4
"3417","Der zweite Graal",1
"3418","Der zweite Gral",2
"3419","Der zweite Graln",1
"3420","Der Zwerg reinigt den Kittelnd",1
"3421","Des anderen Ehre",2
"3422","Des deutschen Spießers Wunderhorn",1
"3423","Des deutschen Volkes Wunderborn",1
"3424","Des Herzens süße Not",1
"3425","Des Lebens Überfluss",1
"3426","Des Luftschiffers Giannozzo Seebuch",1
"3427","Des Meeres und der Liebe Wellen",1
"3428","Des Rektors Florian Fälbels und seiner Primaner Reise nach dem Fichtelberg",1
"3429","Des Schicksals Wellen",3
"3430","Des Teufels General",1
"3431","Des Teufels Maskerade",1
"3432","Des Vetters Eckfenster",2
"3433","Désirée",3
"3434","Désiréend",1
"3435","Detlevs Imitationen Grünspan",1
"3436","Deutsche Erzähler",1
"3437","Deutsche Erzähler aus Rumänien nach 1945n",1
"3438","Deutsche Erzählungen aus drei Jahrzehnten",1
"3439","Deutsche Liebe",1
"3440","Deutsche Meisterschaft",2
"3441","Deutsche Sagen",1
"3442","Deutsche Suite",1
"3443","Deutsches Haus",1
"3444","Deutschland  ein Wintermärchen",1
"3445","Deutschland ein Wintermärchen",2
"3446","Deutschstunde",5
"3447","Deutschstunde Chinese",1
"3448","Deutschstunden",1
"3449","Deutschstundend",1
"3450","Deutschstunderk",1
"3451","Dezember",3
"3452","Dezembersturm",1
"3453","Diabelli",4
"3454","Dialoge aus dem Messingkauf",1
"3455","Dialoge aus dem Messingkauf neugriech",1
"3456","Diana",1
"3457","Diät Diät niederdt",1
"3458","Dickicht",1
"3459","Die 1094880078",1
"3460","Die 13 12 Leben des Käptn Blaubär",6
"3461","Die 13 12 Leben des Käptn Blaubärn",1
"3462","Die 13 12 Leben des Käptn Blaubärnd",1
"3463","Die 13 Monate",1
"3464","Die 7 Stunde",1
"3465","Die Abderiten",1
"3466","Die Abenteuer der kleinen Engel Hunti und Goldielocks",1
"3467","Die Abenteuer des Ruben Jablonski",1
"3468","Die Abenteuer des Ruben Jablonskind",1
"3469","Die Abenteuer des Werner Holt",1
"3470","Die Abschaffung der Arten",2
"3471","Die Abschiede",1
"3472","Die Absonderung",3
"3473","Die Absonderungn",1
"3474","Die Absonderungnd",1
"3475","Die Abtei",1
"3476","Die Abwesenheit",6
"3477","Die Abwesenheitn",1
"3478","Die acht Oktavhefte",1
"3479","Die achte Duineser Elegie",1
"3480","Die achte Sünde",6
"3481","Die Adoptivtochter",2
"3482","Die Ahnenpyramide",2
"3483","Die Ähnlichen",1
"3484","Die Akademie der Abenteuer",1
"3485","Die Akribie der Zärtlichkeit",1
"3486","Die Akte Golgatha",7
"3487","Die Akte Golgatha neugriech",1
"3488","Die Akte Golgathand",1
"3489","Die Akte Rosenherz",1
"3490","Die Akte Vaterlandn",1
"3491","Die Aktivatorjagd",1
"3492","Die Alchemie der Nacht",1
"3493","Die Alchimistin",1
"3494","Die Altmutanten",1
"3495","Die Amerikanerin",2
"3496","Die Amokmacher",1
"3497","Die Ampullen von Lorenzini",1
"3498","Die andere Hälfte der Hoffnung",1
"3499","Die andere Seite",5
"3500","Die andere Seite der Liebe",1
"3501","Die Angst des Teufels",1
"3502","Die Angst des Tormanns beim Elfmeter",11
"3503","Die Angst des Tormanns beim Elfmetern",1
"3504","Die Antigone des Sophokles",1
"3505","Die Antigone des Sophokles neugriech",1
"3506","Die Antwort",1
"3507","Die Antwort kennt nur der Wind",4
"3508","Die Apothekerin",13
"3509","Die Apothekerinn",1
